date,product_id,category,demand,stock_level,safety_stock,reorder_point,lead_time,criticality,unit_cost,supplier_id,batch_number,expiry_date,storage_temp
2024-09-06,1,Emergency,93,622,214,429,2,4,946.1914493436955,1,B202409-3835,2026-02-18,2-8°C
2024-09-07,1,Emergency,121,501,214,429,2,4,970.2846034717529,1,B202409-9464,2025-12-09,-20°C
2024-09-08,1,Emergency,146,715,214,429,2,4,647.5766588359459,5,B202409-8996,2025-03-08,Room Temp
2024-09-09,1,Emergency,181,534,214,429,1,4,134.42667463491898,5,B202409-9777,2026-05-07,2-8°C
2024-09-10,1,Emergency,141,715,214,429,1,4,345.26957992786873,1,B202409-8977,2026-03-05,2-8°C
2024-09-11,1,Emergency,165,550,214,429,2,4,686.616385009162,3,B202409-8000,2025-04-16,Room Temp
2024-09-12,1,Emergency,73,477,214,429,2,4,724.0165443854775,2,B202409-8555,2025-12-06,-20°C
2024-09-13,1,Emergency,208,715,214,429,1,4,57.850270798190024,3,B202409-4729,2026-08-11,Room Temp
2024-09-14,1,Emergency,96,619,214,429,2,4,181.56263043572025,1,B202409-7356,2025-09-08,Room Temp
2024-09-15,1,Emergency,84,535,214,429,2,4,785.3091874181164,3,B202409-5175,2026-04-24,2-8°C
2024-09-16,1,Emergency,141,715,214,429,2,4,127.58839747923817,4,B202409-6379,2025-04-04,-20°C
2024-09-17,1,Emergency,93,622,214,429,2,4,777.8137652000529,2,B202409-3458,2025-11-19,Room Temp
2024-09-18,1,Emergency,122,500,214,429,2,4,119.28517723550446,5,B202409-3116,2025-12-15,Room Temp
2024-09-19,1,Emergency,117,715,214,429,1,4,380.3519916351849,5,B202409-9337,2025-06-04,-20°C
2024-09-20,1,Emergency,70,645,214,429,2,4,252.61462267326732,5,B202409-2480,2025-10-27,-20°C
2024-09-21,1,Emergency,113,532,214,429,2,4,430.1849491932241,2,B202409-2280,2026-04-23,2-8°C
2024-09-22,1,Emergency,63,469,214,429,2,4,728.7229701684746,3,B202409-5025,2026-05-28,2-8°C
2024-09-23,1,Emergency,66,715,214,429,1,4,61.59037812970551,5,B202409-5146,2026-09-13,Room Temp
2024-09-24,1,Emergency,129,586,214,429,1,4,837.6937392852404,1,B202409-8967,2025-05-28,Room Temp
2024-09-25,1,Emergency,100,486,214,429,2,4,419.5190027163124,5,B202409-1319,2026-02-24,2-8°C
2024-09-26,1,Emergency,140,715,214,429,2,4,234.76282511749736,4,B202409-9115,2026-01-14,Room Temp
2024-09-27,1,Emergency,97,618,214,429,2,4,807.9303561765647,4,B202409-4708,2025-09-01,Room Temp
2024-09-28,1,Emergency,105,513,214,429,1,4,28.92140274214153,5,B202409-1508,2025-12-05,Room Temp
2024-09-29,1,Emergency,126,715,214,429,1,4,321.4069969319531,1,B202409-7904,2026-08-12,-20°C
2024-09-30,1,Emergency,162,553,214,429,1,4,981.1570402694589,2,B202409-7507,2025-10-15,2-8°C
2024-10-01,1,Emergency,176,715,214,429,2,4,356.1940749135018,3,B202410-8340,2026-08-24,2-8°C
2024-10-02,1,Emergency,133,582,214,429,2,4,681.9835383216354,3,B202410-1244,2026-09-27,-20°C
2024-10-03,1,Emergency,124,458,214,429,1,4,56.63996492656447,4,B202410-2183,2025-12-16,-20°C
2024-10-04,1,Emergency,61,715,214,429,1,4,558.0439143465175,2,B202410-1694,2025-12-24,-20°C
2024-10-05,1,Emergency,115,600,214,429,1,4,292.7346827005958,3,B202410-1123,2026-05-12,2-8°C
2024-10-06,1,Emergency,124,476,214,429,1,4,404.42181076916887,5,B202410-6652,2025-11-16,-20°C
2024-10-07,1,Emergency,95,715,214,429,2,4,119.83686442424938,2,B202410-6628,2025-08-01,-20°C
2024-10-08,1,Emergency,93,622,214,429,1,4,609.695487717364,5,B202410-9549,2026-02-13,-20°C
2024-10-09,1,Emergency,66,556,214,429,1,4,511.07540975824924,1,B202410-5093,2026-03-26,2-8°C
2024-10-10,1,Emergency,128,715,214,429,2,4,200.11927587167358,5,B202410-9143,2026-06-12,-20°C
2024-10-11,1,Emergency,128,587,214,429,2,4,434.60120390909583,4,B202410-3957,2025-07-02,Room Temp
2024-10-12,1,Emergency,74,513,214,429,1,4,463.92755015693405,4,B202410-1794,2025-08-30,-20°C
2024-10-13,1,Emergency,119,715,214,429,1,4,406.54604662614497,2,B202410-2462,2026-09-29,Room Temp
2024-10-14,1,Emergency,72,643,214,429,2,4,477.70972803820956,5,B202410-9881,2025-07-15,-20°C
2024-10-15,1,Emergency,142,501,214,429,1,4,840.6226449122207,4,B202410-5535,2025-09-12,-20°C
2024-10-16,1,Emergency,105,715,214,429,2,4,504.3705739644944,2,B202410-1515,2025-05-12,Room Temp
2024-10-17,1,Emergency,94,621,214,429,2,4,271.55649912227113,3,B202410-2312,2026-08-02,2-8°C
2024-10-18,1,Emergency,94,527,214,429,1,4,192.72353287217393,4,B202410-3918,2025-12-12,2-8°C
2024-10-19,1,Emergency,67,460,214,429,1,4,944.5138293357859,4,B202410-4435,2026-06-21,2-8°C
2024-10-20,1,Emergency,131,715,214,429,1,4,500.7840825544719,2,B202410-3612,2025-10-22,2-8°C
2024-10-21,1,Emergency,116,599,214,429,1,4,190.62317993653642,4,B202410-3718,2025-04-26,-20°C
2024-10-22,1,Emergency,157,442,214,429,2,4,829.6732834651859,2,B202410-3531,2026-05-14,-20°C
2024-10-23,1,Emergency,83,715,214,429,2,4,597.9077646687454,2,B202410-8048,2026-02-16,-20°C
2024-10-24,1,Emergency,93,622,214,429,1,4,375.9126714643078,4,B202410-4480,2025-11-22,-20°C
2024-10-25,1,Emergency,134,488,214,429,2,4,96.29992385430995,5,B202410-7171,2026-01-14,-20°C
2024-10-26,1,Emergency,115,715,214,429,1,4,297.18552421600936,4,B202410-9941,2026-07-15,Room Temp
2024-10-27,1,Emergency,66,649,214,429,2,4,139.21874879256805,5,B202410-6702,2025-05-24,-20°C
2024-10-28,1,Emergency,80,569,214,429,1,4,848.4948565384148,1,B202410-4949,2026-08-29,Room Temp
2024-10-29,1,Emergency,70,499,214,429,2,4,229.42196216397252,1,B202410-5048,2026-01-08,Room Temp
2024-10-30,1,Emergency,150,715,214,429,2,4,494.64157300231744,3,B202410-3367,2026-08-18,-20°C
2024-10-31,1,Emergency,147,568,214,429,2,4,914.2447407587832,4,B202410-7375,2026-06-03,Room Temp
2024-11-01,1,Emergency,148,715,214,429,2,4,830.3942595039491,5,B202411-7554,2026-08-11,-20°C
2024-11-02,1,Emergency,89,626,214,429,2,4,649.6155191706914,3,B202411-5204,2026-07-03,2-8°C
2024-11-03,1,Emergency,73,553,214,429,1,4,867.5697246880518,3,B202411-7084,2026-05-02,2-8°C
2024-11-04,1,Emergency,122,431,214,429,2,4,900.8004835173249,5,B202411-6555,2026-02-17,-20°C
2024-11-05,1,Emergency,130,715,214,429,2,4,103.99940120840854,2,B202411-4366,2025-06-10,2-8°C
2024-11-06,1,Emergency,156,559,214,429,1,4,726.9031006671489,3,B202411-9596,2026-06-04,2-8°C
2024-11-07,1,Emergency,75,484,214,429,1,4,671.8864194867108,1,B202411-4728,2025-05-28,2-8°C
2024-11-08,1,Emergency,110,715,214,429,1,4,829.1626435748368,1,B202411-4450,2026-08-25,-20°C
2024-11-09,1,Emergency,54,661,214,429,2,4,369.03584405705845,4,B202411-5726,2026-01-25,-20°C
2024-11-10,1,Emergency,11,650,214,429,2,4,509.34265132146794,1,B202411-8582,2026-07-16,2-8°C
2024-11-11,1,Emergency,230,715,214,429,2,4,29.556235609095392,4,B202411-4228,2025-05-19,Room Temp
2024-11-12,1,Emergency,168,547,214,429,1,4,732.393578993447,3,B202411-9917,2026-05-20,2-8°C
2024-11-13,1,Emergency,159,715,214,429,1,4,188.69877754440046,5,B202411-7994,2026-03-23,2-8°C
2024-11-14,1,Emergency,111,604,214,429,1,4,656.1069859787958,1,B202411-1201,2025-09-20,Room Temp
2024-11-15,1,Emergency,115,489,214,429,1,4,900.7176800212699,5,B202411-2340,2025-09-18,2-8°C
2024-11-16,1,Emergency,77,715,214,429,2,4,123.27050084959568,3,B202411-1135,2026-04-25,Room Temp
2024-11-17,1,Emergency,115,600,214,429,2,4,59.777367742647016,1,B202411-6465,2025-11-22,Room Temp
2024-11-18,1,Emergency,123,477,214,429,1,4,809.928023131374,1,B202411-7276,2026-03-31,2-8°C
2024-11-19,1,Emergency,214,715,214,429,2,4,761.4016761523995,2,B202411-9180,2026-02-06,-20°C
2024-11-20,1,Emergency,101,614,214,429,2,4,235.85179402530002,4,B202411-4607,2025-06-09,2-8°C
2024-11-21,1,Emergency,125,489,214,429,1,4,10.618325879992124,4,B202411-8957,2026-02-19,2-8°C
2024-11-22,1,Emergency,188,715,214,429,2,4,791.9315013690726,5,B202411-5429,2025-06-20,-20°C
2024-11-23,1,Emergency,93,622,214,429,1,4,80.38151411768638,2,B202411-3708,2026-09-05,-20°C
2024-11-24,1,Emergency,65,557,214,429,1,4,905.6043975952575,1,B202411-8865,2025-11-26,Room Temp
2024-11-25,1,Emergency,113,444,214,429,2,4,791.5949961999063,5,B202411-7205,2026-08-02,2-8°C
2024-11-26,1,Emergency,106,715,214,429,1,4,23.29756206700479,4,B202411-9949,2025-10-25,2-8°C
2024-11-27,1,Emergency,96,619,214,429,2,4,252.70457426820983,5,B202411-7235,2026-01-08,Room Temp
2024-11-28,1,Emergency,169,450,214,429,2,4,525.8559837336373,5,B202411-6940,2025-12-27,2-8°C
2024-11-29,1,Emergency,109,715,214,429,2,4,306.1673590016033,4,B202411-6282,2025-06-14,2-8°C
2024-11-30,1,Emergency,79,636,214,429,1,4,970.9281307819633,2,B202411-7591,2025-07-21,Room Temp
2024-12-01,1,Emergency,122,514,214,429,2,4,946.718159601874,1,B202412-7572,2026-08-19,Room Temp
2024-12-02,1,Emergency,130,715,214,429,2,4,700.1491532262214,4,B202412-5211,2026-08-19,Room Temp
2024-12-03,1,Emergency,144,571,214,429,1,4,187.3243856923471,5,B202412-5933,2026-06-11,-20°C
2024-12-04,1,Emergency,140,431,214,429,1,4,761.8562179369202,1,B202412-6950,2026-09-22,Room Temp
2024-12-05,1,Emergency,122,715,214,429,1,4,551.542389562739,5,B202412-1871,2025-10-16,-20°C
2024-12-06,1,Emergency,99,616,214,429,1,4,334.7550465120043,1,B202412-4522,2025-10-10,Room Temp
2024-12-07,1,Emergency,123,493,214,429,2,4,657.4418561710553,5,B202412-1233,2025-06-20,-20°C
2024-12-08,1,Emergency,132,715,214,429,1,4,588.5900516465321,2,B202412-3492,2026-05-05,2-8°C
2024-12-09,1,Emergency,187,528,214,429,2,4,909.0058224109933,3,B202412-3799,2026-01-08,Room Temp
2024-12-10,1,Emergency,149,715,214,429,1,4,718.3769971703244,4,B202412-8325,2026-12-09,Room Temp
2024-12-11,1,Emergency,120,595,214,429,1,4,888.8776757475197,1,B202412-3400,2025-12-31,2-8°C
2024-12-12,1,Emergency,146,449,214,429,1,4,157.40946571675994,1,B202412-9222,2026-12-09,Room Temp
2024-12-13,1,Emergency,150,715,214,429,2,4,296.9518303413936,2,B202412-3518,2025-10-07,Room Temp
2024-12-14,1,Emergency,92,623,214,429,2,4,815.6632257256316,3,B202412-9140,2026-04-25,Room Temp
2024-12-15,1,Emergency,53,570,214,429,1,4,786.5315797301305,1,B202412-8366,2025-06-14,Room Temp
2024-12-16,1,Emergency,97,473,214,429,1,4,749.7991199241989,5,B202412-2475,2025-10-02,2-8°C
2024-12-17,1,Emergency,159,715,214,429,1,4,343.62049487517714,1,B202412-8393,2026-04-29,Room Temp
2024-12-18,1,Emergency,84,631,214,429,1,4,740.6449243356395,4,B202412-4259,2026-12-15,-20°C
2024-12-19,1,Emergency,101,530,214,429,2,4,607.2358711669857,4,B202412-8419,2025-08-06,-20°C
2024-12-20,1,Emergency,124,715,214,429,1,4,762.640260938666,2,B202412-9015,2026-03-23,Room Temp
2024-12-21,1,Emergency,86,629,214,429,1,4,866.4571091244366,4,B202412-6930,2026-06-14,-20°C
2024-12-22,1,Emergency,136,493,214,429,2,4,223.35378698035515,1,B202412-1250,2025-11-29,2-8°C
2024-12-23,1,Emergency,86,715,214,429,1,4,470.5806808310081,3,B202412-7817,2026-11-30,2-8°C
2024-12-24,1,Emergency,170,545,214,429,1,4,549.1834949619073,1,B202412-1229,2026-11-09,-20°C
2024-12-25,1,Emergency,198,715,214,429,2,4,836.7475156293065,5,B202412-9850,2026-11-09,-20°C
2024-12-26,1,Emergency,217,498,214,429,1,4,242.28258965322217,1,B202412-2104,2025-09-18,Room Temp
2024-12-27,1,Emergency,186,715,214,429,1,4,440.1177693937002,4,B202412-4523,2026-12-15,-20°C
2024-12-28,1,Emergency,155,560,214,429,2,4,965.9276641088189,5,B202412-2177,2025-08-12,2-8°C
2024-12-29,1,Emergency,144,715,214,429,2,4,107.41909647345342,2,B202412-3548,2026-10-10,2-8°C
2024-12-30,1,Emergency,150,565,214,429,1,4,240.52425411550792,2,B202412-5641,2026-04-13,2-8°C
2024-01-01,2,Emergency,133,288,130,261,2,4,611.2327783133042,4,B202401-7845,2025-11-27,-20°C
2024-01-02,2,Emergency,83,436,130,261,2,4,763.5216138890331,4,B202401-9338,2025-02-28,Room Temp
2024-01-03,2,Emergency,125,311,130,261,1,4,421.3076588073599,4,B202401-6751,2025-05-06,Room Temp
2024-01-04,2,Emergency,98,436,130,261,2,4,495.24125678348105,5,B202401-2047,2024-12-16,2-8°C
2024-01-05,2,Emergency,75,361,130,261,2,4,190.3977086607586,4,B202401-9034,2024-12-09,2-8°C
2024-01-06,2,Emergency,58,303,130,261,1,4,670.0395676334305,3,B202401-1298,2024-07-26,Room Temp
2024-01-07,2,Emergency,93,436,130,261,2,4,732.6551292619637,4,B202401-9944,2025-10-30,-20°C
2024-01-08,2,Emergency,74,362,130,261,2,4,609.0944341842577,1,B202401-9761,2025-11-19,Room Temp
2024-01-09,2,Emergency,70,292,130,261,2,4,342.9755818125087,4,B202401-8346,2025-10-05,Room Temp
2024-01-10,2,Emergency,82,436,130,261,1,4,139.8454500096646,3,B202401-3468,2025-05-15,2-8°C
2024-01-11,2,Emergency,131,305,130,261,2,4,561.1892925277346,4,B202401-7322,2025-03-07,Room Temp
2024-01-12,2,Emergency,132,436,130,261,2,4,663.832862372241,4,B202401-4403,2025-06-12,Room Temp
2024-01-13,2,Emergency,65,371,130,261,2,4,962.8908903167144,4,B202401-9233,2024-07-13,2-8°C
2024-01-14,2,Emergency,55,316,130,261,1,4,855.9636492670222,4,B202401-8209,2025-04-24,2-8°C
2024-01-15,2,Emergency,116,436,130,261,2,4,787.4567973186576,1,B202401-7373,2024-10-05,-20°C
2024-01-16,2,Emergency,126,310,130,261,2,4,715.5696078628135,2,B202401-1587,2024-07-29,2-8°C
2024-01-17,2,Emergency,112,436,130,261,2,4,424.68598801799897,4,B202401-6029,2025-10-22,Room Temp
2024-01-18,2,Emergency,120,316,130,261,1,4,749.6870245595848,3,B202401-7906,2025-12-26,Room Temp
2024-01-19,2,Emergency,144,436,130,261,1,4,56.41248062546783,2,B202401-8467,2025-08-27,2-8°C
2024-01-20,2,Emergency,47,389,130,261,2,4,316.86819409074434,3,B202401-7383,2025-12-25,-20°C
2024-01-21,2,Emergency,60,329,130,261,2,4,792.9383892649246,4,B202401-6247,2024-12-23,Room Temp
2024-01-22,2,Emergency,143,436,130,261,1,4,21.608423891105026,5,B202401-8056,2025-08-02,-20°C
2024-01-23,2,Emergency,113,323,130,261,2,4,761.9723343557304,3,B202401-9102,2025-09-03,Room Temp
2024-01-24,2,Emergency,145,436,130,261,2,4,162.33668622660676,5,B202401-3861,2026-01-22,Room Temp
2024-01-25,2,Emergency,121,315,130,261,2,4,923.1489225770753,1,B202401-2954,2025-08-27,-20°C
2024-01-26,2,Emergency,46,269,130,261,1,4,653.4440266557405,3,B202401-4434,2025-10-14,2-8°C
2024-01-27,2,Emergency,60,436,130,261,2,4,510.1481111219241,5,B202401-4651,2025-02-21,-20°C
2024-01-28,2,Emergency,60,376,130,261,2,4,67.55753967558198,2,B202401-6671,2024-11-03,2-8°C
2024-01-29,2,Emergency,73,303,130,261,1,4,373.4951122973598,4,B202401-7658,2025-11-15,Room Temp
2024-01-30,2,Emergency,120,436,130,261,2,4,113.79828726335485,1,B202401-9747,2025-08-25,-20°C
2024-01-31,2,Emergency,99,337,130,261,1,4,41.95750478148608,3,B202401-5672,2025-11-13,2-8°C
2024-02-01,2,Emergency,91,436,130,261,1,4,769.0611000246872,3,B202402-2344,2025-04-13,-20°C
2024-02-02,2,Emergency,110,326,130,261,1,4,432.53990258339684,1,B202402-7019,2025-10-08,2-8°C
2024-02-03,2,Emergency,102,436,130,261,2,4,423.46907637097314,5,B202402-2138,2025-11-23,Room Temp
2024-02-04,2,Emergency,119,317,130,261,1,4,54.288797803176884,5,B202402-7759,2025-07-22,-20°C
2024-02-05,2,Emergency,98,436,130,261,2,4,624.3780903775611,5,B202402-5271,2024-09-21,-20°C
2024-02-06,2,Emergency,92,344,130,261,2,4,842.1486831975806,5,B202402-3417,2025-05-31,-20°C
2024-02-07,2,Emergency,110,436,130,261,2,4,115.0020227742065,5,B202402-9070,2026-01-20,-20°C
2024-02-08,2,Emergency,114,322,130,261,1,4,245.79465754519867,3,B202402-4693,2025-12-13,-20°C
2024-02-09,2,Emergency,30,292,130,261,2,4,802.834077635224,5,B202402-5050,2024-08-18,Room Temp
2024-02-10,2,Emergency,87,436,130,261,2,4,326.329699809565,2,B202402-9802,2024-09-01,-20°C
2024-02-11,2,Emergency,77,359,130,261,1,4,934.851520199042,4,B202402-7608,2024-10-07,Room Temp
2024-02-12,2,Emergency,164,436,130,261,2,4,578.9980912344478,1,B202402-1482,2025-03-25,-20°C
2024-02-13,2,Emergency,83,353,130,261,1,4,421.58442727804254,3,B202402-5842,2025-09-23,-20°C
2024-02-14,2,Emergency,168,436,130,261,2,4,998.796885295465,1,B202402-2212,2024-09-07,2-8°C
2024-02-15,2,Emergency,93,343,130,261,2,4,567.2530373848482,4,B202402-7237,2025-01-07,-20°C
2024-02-16,2,Emergency,123,436,130,261,2,4,672.1432239528739,1,B202402-3623,2025-02-03,Room Temp
2024-02-17,2,Emergency,99,337,130,261,1,4,385.7619738242256,2,B202402-8292,2026-02-09,2-8°C
2024-02-18,2,Emergency,120,436,130,261,1,4,113.99039300694835,3,B202402-9326,2025-01-15,2-8°C
2024-02-19,2,Emergency,122,314,130,261,2,4,664.0250731476854,1,B202402-3615,2024-10-16,-20°C
2024-02-20,2,Emergency,95,436,130,261,1,4,705.2146086109425,2,B202402-5582,2025-11-26,2-8°C
2024-02-21,2,Emergency,135,301,130,261,2,4,429.1155926496932,4,B202402-8546,2025-02-20,-20°C
2024-02-22,2,Emergency,143,436,130,261,1,4,966.0924333569978,5,B202402-1824,2024-12-08,-20°C
2024-02-23,2,Emergency,118,318,130,261,1,4,719.7133391741355,3,B202402-5782,2024-10-12,-20°C
2024-02-24,2,Emergency,102,436,130,261,2,4,422.729130763691,3,B202402-9995,2026-02-18,2-8°C
2024-02-25,2,Emergency,107,329,130,261,1,4,140.96622820550945,5,B202402-3407,2026-01-11,Room Temp
2024-02-26,2,Emergency,165,436,130,261,2,4,651.4293602715984,3,B202402-2855,2024-11-04,2-8°C
2024-02-27,2,Emergency,108,328,130,261,1,4,547.418603539867,2,B202402-8344,2025-03-26,2-8°C
2024-02-28,2,Emergency,106,436,130,261,1,4,346.91644091532584,2,B202402-9303,2025-08-06,2-8°C
2024-02-29,2,Emergency,67,369,130,261,1,4,559.6192151446071,4,B202402-6990,2026-01-20,-20°C
2024-03-01,2,Emergency,194,436,130,261,2,4,930.9276108453582,1,B202403-3963,2024-11-20,-20°C
2024-03-02,2,Emergency,76,360,130,261,2,4,629.5962134648522,4,B202403-1037,2026-02-28,Room Temp
2024-03-03,2,Emergency,115,436,130,261,2,4,977.1854523671626,4,B202403-3575,2024-10-13,2-8°C
2024-03-04,2,Emergency,162,274,130,261,1,4,97.61285183492126,3,B202403-5914,2026-01-17,2-8°C
2024-03-05,2,Emergency,125,436,130,261,2,4,970.091225528144,5,B202403-4404,2026-03-02,2-8°C
2024-03-06,2,Emergency,158,278,130,261,1,4,793.5625274396942,1,B202403-8880,2026-01-12,Room Temp
2024-03-07,2,Emergency,114,436,130,261,2,4,754.6618590129863,2,B202403-4670,2024-09-07,-20°C
2024-03-08,2,Emergency,92,344,130,261,1,4,507.1528210603628,5,B202403-1276,2025-09-06,2-8°C
2024-03-09,2,Emergency,104,436,130,261,2,4,149.24163289423606,5,B202403-5802,2026-02-28,2-8°C
2024-03-10,2,Emergency,18,418,130,261,2,4,941.4741254329556,3,B202403-2576,2025-03-20,-20°C
2024-03-11,2,Emergency,122,296,130,261,2,4,404.6617041220644,3,B202403-4985,2025-06-06,Room Temp
2024-03-12,2,Emergency,183,436,130,261,2,4,725.2025535917091,1,B202403-1636,2024-11-13,-20°C
2024-03-13,2,Emergency,110,326,130,261,1,4,855.9015721368003,3,B202403-7709,2025-09-06,-20°C
2024-03-14,2,Emergency,135,436,130,261,2,4,958.576312463337,1,B202403-4902,2024-11-01,Room Temp
2024-03-15,2,Emergency,102,334,130,261,1,4,724.9159052429015,3,B202403-5280,2025-05-17,2-8°C
2024-03-16,2,Emergency,99,436,130,261,2,4,624.9941878380995,3,B202403-5269,2024-10-04,-20°C
2024-03-17,2,Emergency,95,341,130,261,1,4,752.7782542595695,1,B202403-5210,2024-10-10,2-8°C
2024-03-18,2,Emergency,80,261,130,261,2,4,390.2666849406838,5,B202403-2305,2025-11-26,2-8°C
2024-03-19,2,Emergency,100,436,130,261,1,4,845.4213151861176,2,B202403-4997,2024-12-19,Room Temp
2024-03-20,2,Emergency,67,369,130,261,2,4,302.34433275713724,5,B202403-2757,2026-01-26,-20°C
2024-03-21,2,Emergency,168,436,130,261,1,4,514.1063650703384,2,B202403-5627,2025-09-03,-20°C
2024-03-22,2,Emergency,139,297,130,261,1,4,844.5611683047498,2,B202403-1863,2025-03-17,-20°C
2024-03-23,2,Emergency,92,436,130,261,1,4,303.0095300116046,4,B202403-4265,2025-08-09,Room Temp
2024-03-24,2,Emergency,96,340,130,261,2,4,12.374602147740635,5,B202403-4926,2025-02-03,-20°C
2024-03-25,2,Emergency,100,436,130,261,2,4,147.62040596655447,4,B202403-7347,2025-07-22,2-8°C
2024-03-26,2,Emergency,64,372,130,261,2,4,129.4445605758638,3,B202403-1341,2025-06-10,Room Temp
2024-03-27,2,Emergency,89,283,130,261,1,4,157.07018065680427,4,B202403-5104,2026-02-03,2-8°C
2024-03-28,2,Emergency,189,436,130,261,1,4,62.736788946257256,1,B202403-8305,2025-02-27,2-8°C
2024-03-29,2,Emergency,120,316,130,261,1,4,460.84456290379563,4,B202403-7418,2025-05-27,2-8°C
2024-03-30,2,Emergency,93,436,130,261,1,4,361.61342658438184,3,B202403-6760,2026-03-12,2-8°C
2024-03-31,2,Emergency,90,346,130,261,1,4,278.1750423639935,2,B202403-6031,2025-08-16,-20°C
2024-04-01,2,Emergency,102,436,130,261,1,4,362.43799208432335,1,B202404-4349,2025-07-28,-20°C
2024-04-02,2,Emergency,96,340,130,261,1,4,226.4653985856288,1,B202404-9513,2025-12-24,-20°C
2024-04-03,2,Emergency,121,436,130,261,2,4,223.72361875403078,1,B202404-8110,2025-01-25,Room Temp
2024-04-04,2,Emergency,122,314,130,261,2,4,627.9054271703449,2,B202404-2818,2024-10-09,Room Temp
2024-04-05,2,Emergency,121,436,130,261,2,4,836.8558407131335,3,B202404-6468,2024-10-25,Room Temp
2024-04-06,2,Emergency,102,334,130,261,2,4,417.69803747000964,3,B202404-1968,2025-12-30,Room Temp
2024-04-07,2,Emergency,112,436,130,261,1,4,220.48892922087643,2,B202404-3196,2024-11-05,-20°C
2024-04-08,2,Emergency,151,285,130,261,1,4,689.6594762621366,2,B202404-1928,2026-04-06,Room Temp
2024-04-09,2,Emergency,120,436,130,261,1,4,699.5286328105748,5,B202404-5305,2024-10-31,-20°C
2024-04-10,2,Emergency,130,306,130,261,1,4,882.806583580574,5,B202404-7085,2025-08-20,Room Temp
2024-04-11,2,Emergency,153,436,130,261,2,4,32.197801052473466,2,B202404-6039,2025-11-19,Room Temp
2024-04-12,2,Emergency,92,344,130,261,1,4,417.93372810277515,5,B202404-5426,2025-06-05,-20°C
